Year,total_precip,avg_precip,min_precip,max_precip,std_precip,avg_month_precip,Annual_Variation
2025,5228.0,27.791788329625515,1,1965,565.3786073924001,27.791788329625515,-4.493971501644134
2026,6821.0,36.362544030404145,0,1646,548.3916083061501,36.362544030404145,30.470543228768165
2027,9796.0,52.70774239896181,0,2158,868.5487722039388,52.70774239896181,43.61530567365488
2028,4576.0,24.230447024471633,0,959,319.3050218360134,24.230447024471633,-53.28705594120049
2029,4721.0,25.078455228031146,0,1410,431.76560525218764,25.078455228031146,3.1687062937062915
2030,8701.0,46.59619484612532,0,1739,696.7103817660578,46.59619484612532,84.30417284473629
2031,7164.0,37.92553068223952,16,1386,520.8407538865318,37.92553068223952,-17.664636248707044
2032,8448.0,44.82141615684093,0,2501,792.4702460717947,44.82141615684093,17.92294807370185
2033,7551.0,40.94296903967372,0,2255,735.7834569046422,40.94296903967372,-10.61789772727273
2034,4960.0,26.65579810901001,0,1214,420.77921944310833,26.65579810901001,-34.31333598198915
2035,4312.0,22.981785317018915,27,910,317.07421939675356,22.981785317018915,-13.064516129032256
2036,6774.0,35.7604803948832,0,1551,566.3143200475414,35.7604803948832,57.0964749536178
2037,7359.0,38.77147640897294,5,2086,742.8589888213828,38.77147640897294,8.635961027457917
2038,4742.0,25.08144466073415,0,1265,470.73517614536314,25.08144466073415,-35.56189699687457
2039,7970.0,42.09630492213571,0,3371,926.6586930112582,42.09630492213571,68.07254323070435
2040,5970.0,32.704167825361516,2,2524,715.6410349533423,32.704167825361516,-25.094102885821833
2041,5401.0,28.885219688542822,0,1402,512.4542477730143,28.885219688542822,-9.530988274706864
2042,5349.0,28.112393400074154,0,1500,501.0752302435597,28.112393400074154,-0.9627846695056452
2043,7377.0,39.32497914349277,0,1964,707.4077035846508,39.32497914349277,37.91362871564778
2044,5983.0,31.544279523544684,7,1600,496.61919897228984,31.544279523544684,-18.896570421580584
2045,5760.0,31.154905913978492,0,1943,585.27957577399,31.154905913978492,-3.7272271435734528
2046,7126.0,38.17298155357805,0,2376,737.751477412443,38.17298155357805,23.71527777777778
2047,6159.0,32.47045328142381,0,2824,783.3066420339773,32.47045328142381,-13.570025259612684
2048,5611.0,29.853332406377458,0,1217,454.8878899511862,29.853332406377458,-8.897548303295988
2049,7952.0,43.62749698739341,0,3750,1071.3245271271644,43.62749698739341,41.72161824986633
2050,5399.0,28.484571978123842,0,1752,486.2114127401658,28.484571978123842,-32.105130784708244
2051,5760.0,30.85606692621431,7,1147,466.08875471601687,30.85606692621431,6.6864234117429255
2052,3280.0,17.49804759918428,0,1150,386.3350720278808,17.49804759918428,-43.05555555555556
2053,5911.0,31.767050194660737,0,1381,564.8203991830796,31.767050194660737,80.21341463414635
2054,7553.0,39.98913723581757,0,2355,707.2180399711294,39.98913723581757,27.778717645068518
2055,4063.0,21.553398451983686,4,905,300.1840218427639,21.553398451983686,-46.20680524294982
2056,7513.0,40.442476594364116,0,2178,787.5359106771326,40.442476594364116,84.91262613832144
2057,6581.0,34.80771459028551,0,1794,565.2480482589975,34.80771459028551,-12.40516438173832
2058,4957.0,26.35716768631813,2,2393,664.4833205832433,26.35716768631813,-24.677100744567692
2059,4013.0,21.279853772710418,4,1418,389.5653658148068,21.279853772710418,-19.043776477708295
2060,4947.0,26.205511911383024,0,1303,473.04489984855275,26.205511911383024,23.274358335409918
2061,5038.0,26.65433236002966,1,1117,378.09085808796937,26.65433236002966,1.8394986860723606
2062,4628.0,24.664250787912493,2,1400,426.4247420191054,24.664250787912493,-8.138150059547444
2063,6734.0,35.887977382276596,0,2725,851.4711155441861,35.887977382276596,45.505617977528075
2064,4637.0,24.45287008713385,3,1441,476.60588985284716,24.45287008713385,-31.140481140481135
2065,5925.0,31.65626158694846,0,2605,769.1893164530138,31.65626158694846,27.776579685141243
2066,5814.0,30.753603540971454,0,2330,734.0379603758428,30.753603540971454,-1.8734177215189884
2067,6115.0,32.897675658138674,7,2712,852.6200750769609,32.897675658138674,5.177158582731334
2068,4506.0,23.866078049684834,0,1249,407.74780530037526,23.866078049684834,-26.312346688470978
2069,4210.0,22.6658034390063,0,1082,333.9716464103811,22.6658034390063,-6.569019085663563
2070,6822.0,36.18525792547275,1,1444,546.993684523954,36.18525792547275,62.042755344418055
2071,7926.0,42.00023173896923,0,2915,833.6568402362733,42.00023173896923,16.18293755496922
2072,3003.0,16.04243719873934,0,990,317.86421486368846,16.04243719873934,-62.112036336109014
2073,7172.0,38.20965424545792,0,1744,657.3022458688563,38.20965424545792,138.82783882783883
2074,5326.0,28.610475760103814,5,2063,649.9513035371934,28.610475760103814,-25.738984941438925
2075,6122.0,33.45699504078606,0,2296,670.8359551990925,33.45699504078606,14.945550131430707
2076,2435.0,12.908804922135706,0,593,200.45469147249543,12.908804922135706,-60.22541653054557
2077,4979.0,26.69230279013719,7,1291,449.73597473372854,26.69230279013719,104.47638603696099
2078,7391.0,38.768301585094555,0,2596,891.8156615817106,38.768301585094555,48.44346254267926
2079,2114.0,11.339532350760104,0,991,272.6615728945561,11.339532350760104,-71.3976457854147
2080,6077.0,32.700413654060064,0,1575,572.7379947288817,32.700413654060064,187.46452223273417
2081,8891.0,47.04606391360772,0,2104,803.397949431983,47.04606391360772,46.30574296527892
2082,4144.0,21.926990637745643,4,1734,506.3418416505401,21.926990637745643,-53.39106962096503
2083,7411.0,40.15758829254728,6,2663,776.0629611680805,40.15758829254728,78.8368725868726
2084,4860.0,25.761343622543563,1,1214,448.1454715116104,25.761343622543563,-34.421805424369175
2085,5161.0,27.500944336299593,1,1051,380.2462021406976,27.500944336299593,6.193415637860089
2086,4231.0,22.739502224694103,0,974,355.81390905751266,22.739502224694103,-18.019763611703155
2087,3610.0,19.077232804968485,0,1118,381.3139563841499,19.077232804968485,-14.677381233750886
2088,5054.0,27.365666713014463,1,1399,446.0458258832592,27.365666713014463,39.99999999999999
2089,7520.0,40.30674128661475,9,1726,706.5647153443886,40.30674128661475,48.79303521962801
2090,5230.0,28.000312847608452,5,1146,418.5213871657594,28.000312847608452,-30.45212765957447
2091,4151.0,22.54559464219503,0,1389,404.561593991982,22.54559464219503,-20.63097514340344
2092,9139.0,48.899106646273644,0,1863,831.4452322567159,48.899106646273644,120.16381594796432
2093,4521.0,24.07671139228773,0,1949,586.6630014520493,24.07671139228773,-50.5306926359558
2094,5983.0,31.6707220986281,0,2721,760.6815673918338,31.6707220986281,32.33797832337979
2095,5613.0,29.66558908045977,0,1818,629.3049737607355,29.66558908045977,-6.18418853418018
2096,3562.0,18.953165554319614,0,896,315.33988397321775,18.953165554319614,-36.540174594690896
2097,2837.0,15.152119252873563,0,639,249.23280768037426,15.152119252873563,-20.353733857383492
2098,3134.0,16.66671301446051,4,851,286.8407329174259,16.66671301446051,10.468805075784271
2099,5826.0,30.806776047460144,7,2024,679.2499205340068,30.806776047460144,85.8966177409062
2100,6781.0,35.99747404523545,0,2072,729.0061052660337,35.99747404523545,16.39203570202541
2006,10582.0,55.736234705228036,1,3969,1219.8797879175213,55.736234705228036,
2007,5775.0,31.369276047460136,0,2107,586.8808342724813,31.369276047460136,-45.42619542619543
2008,6021.0,32.581102845754536,0,2288,810.2112098369503,32.581102845754536,4.259740259740252
2009,5592.0,29.464630839822025,1,1955,586.296853138408,29.464630839822025,-7.1250622820129506
2010,3811.0,20.057233731924363,0,821,303.70214425361314,20.057233731924363,-31.849070100143063
2011,5828.0,30.804557146829808,0,2008,632.0439186888163,30.804557146829808,52.925741275255845
2012,5702.0,30.299186596218018,0,1423,459.29349565557226,30.299186596218018,-2.161976664378862
2013,7719.0,41.4299916573971,2,2373,807.4700247743509,41.4299916573971,35.373553139249395
2014,6928.0,37.03367746570263,0,1445,503.52599162548125,37.03367746570263,-10.247441378416887
2015,6242.0,32.97458982202448,0,1803,506.72941198404595,32.97458982202448,-9.901847575057731
2016,9227.0,48.65557795698925,9,3067,906.1577685564206,48.65557795698925,47.82121115027236
2017,6336.0,33.33309580088987,0,1889,636.4748084709887,33.33309580088987,-31.331960550558147
2018,7026.0,37.03149332591769,0,1952,611.138356601098,37.03149332591769,10.890151515151514
2019,10802.0,57.949168057100486,1,3873,1247.053168898827,57.949168057100486,53.74323939652719
2020,8229.0,43.609815304041526,8,2259,807.9429688468679,43.609815304041526,-23.819663025365678
2021,5494.0,29.213275166852057,9,1177,429.5502581100659,29.213275166852057,-33.2361161745048
2022,10621.0,57.634240591397855,0,4118,1226.3939348077897,57.634240591397855,93.31998543866035
2023,3461.0,18.631616147571375,2,1655,453.9774640648893,18.631616147571375,-67.41361453723755
2024,5474.0,29.387148915461626,0,1470,569.9184683847863,29.387148915461626,58.162380814793416
2025,5228.0,27.791788329625515,1,1965,565.3786073924001,27.791788329625515,-4.493971501644134
2026,6821.0,36.362544030404145,0,1646,548.3916083061501,36.362544030404145,30.470543228768165
2027,9796.0,52.70774239896181,0,2158,868.5487722039388,52.70774239896181,43.61530567365488
2028,4576.0,24.230447024471633,0,959,319.3050218360134,24.230447024471633,-53.28705594120049
2029,4721.0,25.078455228031146,0,1410,431.76560525218764,25.078455228031146,3.1687062937062915
2030,8701.0,46.59619484612532,0,1739,696.7103817660578,46.59619484612532,84.30417284473629
2031,7164.0,37.92553068223952,16,1386,520.8407538865318,37.92553068223952,-17.664636248707044
2032,8448.0,44.82141615684093,0,2501,792.4702460717947,44.82141615684093,17.92294807370185
2033,7551.0,40.94296903967372,0,2255,735.7834569046422,40.94296903967372,-10.61789772727273
2034,4960.0,26.65579810901001,0,1214,420.77921944310833,26.65579810901001,-34.31333598198915
2035,4312.0,22.981785317018915,27,910,317.07421939675356,22.981785317018915,-13.064516129032256
2036,6774.0,35.7604803948832,0,1551,566.3143200475414,35.7604803948832,57.0964749536178
2037,7359.0,38.77147640897294,5,2086,742.8589888213828,38.77147640897294,8.635961027457917
2038,4742.0,25.08144466073415,0,1265,470.73517614536314,25.08144466073415,-35.56189699687457
2039,7970.0,42.09630492213571,0,3371,926.6586930112582,42.09630492213571,68.07254323070435
2040,5970.0,32.704167825361516,2,2524,715.6410349533423,32.704167825361516,-25.094102885821833
2041,5401.0,28.885219688542822,0,1402,512.4542477730143,28.885219688542822,-9.530988274706864
2042,5349.0,28.112393400074154,0,1500,501.0752302435597,28.112393400074154,-0.9627846695056452
2043,7377.0,39.32497914349277,0,1964,707.4077035846508,39.32497914349277,37.91362871564778
2044,5983.0,31.544279523544684,7,1600,496.61919897228984,31.544279523544684,-18.896570421580584
2045,5760.0,31.154905913978492,0,1943,585.27957577399,31.154905913978492,-3.7272271435734528
2046,7126.0,38.17298155357805,0,2376,737.751477412443,38.17298155357805,23.71527777777778
2047,6159.0,32.47045328142381,0,2824,783.3066420339773,32.47045328142381,-13.570025259612684
2048,5611.0,29.853332406377458,0,1217,454.8878899511862,29.853332406377458,-8.897548303295988
2049,7952.0,43.62749698739341,0,3750,1071.3245271271644,43.62749698739341,41.72161824986633
2050,5399.0,28.484571978123842,0,1752,486.2114127401658,28.484571978123842,-32.105130784708244
2051,5760.0,30.85606692621431,7,1147,466.08875471601687,30.85606692621431,6.6864234117429255
2052,3280.0,17.49804759918428,0,1150,386.3350720278808,17.49804759918428,-43.05555555555556
2053,5911.0,31.767050194660737,0,1381,564.8203991830796,31.767050194660737,80.21341463414635
2054,7553.0,39.98913723581757,0,2355,707.2180399711294,39.98913723581757,27.778717645068518
2055,4063.0,21.553398451983686,4,905,300.1840218427639,21.553398451983686,-46.20680524294982
2056,7513.0,40.442476594364116,0,2178,787.5359106771326,40.442476594364116,84.91262613832144
2057,6581.0,34.80771459028551,0,1794,565.2480482589975,34.80771459028551,-12.40516438173832
2058,4957.0,26.35716768631813,2,2393,664.4833205832433,26.35716768631813,-24.677100744567692
2059,4013.0,21.279853772710418,4,1418,389.5653658148068,21.279853772710418,-19.043776477708295
2060,4947.0,26.205511911383024,0,1303,473.04489984855275,26.205511911383024,23.274358335409918
2061,5038.0,26.65433236002966,1,1117,378.09085808796937,26.65433236002966,1.8394986860723606
2062,4628.0,24.664250787912493,2,1400,426.4247420191054,24.664250787912493,-8.138150059547444
2063,6734.0,35.887977382276596,0,2725,851.4711155441861,35.887977382276596,45.505617977528075
2064,4637.0,24.45287008713385,3,1441,476.60588985284716,24.45287008713385,-31.140481140481135
2065,5925.0,31.65626158694846,0,2605,769.1893164530138,31.65626158694846,27.776579685141243
2066,5814.0,30.753603540971454,0,2330,734.0379603758428,30.753603540971454,-1.8734177215189884
2067,6115.0,32.897675658138674,7,2712,852.6200750769609,32.897675658138674,5.177158582731334
2068,4506.0,23.866078049684834,0,1249,407.74780530037526,23.866078049684834,-26.312346688470978
2069,4210.0,22.6658034390063,0,1082,333.9716464103811,22.6658034390063,-6.569019085663563
2070,6822.0,36.18525792547275,1,1444,546.993684523954,36.18525792547275,62.042755344418055
2071,7926.0,42.00023173896923,0,2915,833.6568402362733,42.00023173896923,16.18293755496922
2072,3003.0,16.04243719873934,0,990,317.86421486368846,16.04243719873934,-62.112036336109014
2073,7172.0,38.20965424545792,0,1744,657.3022458688563,38.20965424545792,138.82783882783883
2074,5326.0,28.610475760103814,5,2063,649.9513035371934,28.610475760103814,-25.738984941438925
2075,6122.0,33.45699504078606,0,2296,670.8359551990925,33.45699504078606,14.945550131430707
2076,2435.0,12.908804922135706,0,593,200.45469147249543,12.908804922135706,-60.22541653054557
2077,4979.0,26.69230279013719,7,1291,449.73597473372854,26.69230279013719,104.47638603696099
2078,7391.0,38.768301585094555,0,2596,891.8156615817106,38.768301585094555,48.44346254267926
2079,2114.0,11.339532350760104,0,991,272.6615728945561,11.339532350760104,-71.3976457854147
2080,6077.0,32.700413654060064,0,1575,572.7379947288817,32.700413654060064,187.46452223273417
2081,8891.0,47.04606391360772,0,2104,803.397949431983,47.04606391360772,46.30574296527892
2082,4144.0,21.926990637745643,4,1734,506.3418416505401,21.926990637745643,-53.39106962096503
2083,7411.0,40.15758829254728,6,2663,776.0629611680805,40.15758829254728,78.8368725868726
2084,4860.0,25.761343622543563,1,1214,448.1454715116104,25.761343622543563,-34.421805424369175
2085,5161.0,27.500944336299593,1,1051,380.2462021406976,27.500944336299593,6.193415637860089
2086,4231.0,22.739502224694103,0,974,355.81390905751266,22.739502224694103,-18.019763611703155
2087,3610.0,19.077232804968485,0,1118,381.3139563841499,19.077232804968485,-14.677381233750886
2088,5054.0,27.365666713014463,1,1399,446.0458258832592,27.365666713014463,39.99999999999999
2089,7520.0,40.30674128661475,9,1726,706.5647153443886,40.30674128661475,48.79303521962801
2090,5230.0,28.000312847608452,5,1146,418.5213871657594,28.000312847608452,-30.45212765957447
2091,4151.0,22.54559464219503,0,1389,404.561593991982,22.54559464219503,-20.63097514340344
2092,9139.0,48.899106646273644,0,1863,831.4452322567159,48.899106646273644,120.16381594796432
2093,4521.0,24.07671139228773,0,1949,586.6630014520493,24.07671139228773,-50.5306926359558
2094,5983.0,31.6707220986281,0,2721,760.6815673918338,31.6707220986281,32.33797832337979
2095,5613.0,29.66558908045977,0,1818,629.3049737607355,29.66558908045977,-6.18418853418018
2096,3562.0,18.953165554319614,0,896,315.33988397321775,18.953165554319614,-36.540174594690896
2097,2837.0,15.152119252873563,0,639,249.23280768037426,15.152119252873563,-20.353733857383492
2098,3134.0,16.66671301446051,4,851,286.8407329174259,16.66671301446051,10.468805075784271
2099,5826.0,30.806776047460144,7,2024,679.2499205340068,30.806776047460144,85.8966177409062
2100,6781.0,35.99747404523545,0,2072,729.0061052660337,35.99747404523545,16.39203570202541
2006,11831.0,62.25883504820169,0,4306,1366.7760645424182,62.25883504820169,
2007,5638.0,30.549059139784948,0,1885,532.5789456346668,30.549059139784948,-52.34553292198461
2008,6106.0,32.97768933073786,4,2335,794.0073085687601,32.97768933073786,8.30081589216034
2009,6026.0,31.783596357063402,20,1864,591.0243547255797,31.783596357063402,-1.3101867016049762
2010,4228.0,22.284332128290696,0,995,338.44304834003754,22.284332128290696,-29.837371390640556
2011,5434.0,28.798236466444195,0,1602,541.5155220361283,28.798236466444195,28.524124881740786
2012,6024.0,32.01785548757879,0,1556,471.64701747271664,32.01785548757879,10.857563489142441
2013,8023.0,43.11602590841676,16,2624,853.1927692585958,43.11602590841676,33.18393094289509
2014,7234.0,38.5722620040786,0,1467,538.7431220119211,38.5722620040786,-9.834226598529227
2015,6280.0,33.20092927326659,5,1976,521.6760285731738,33.20092927326659,-13.187724633674314
